nie, 0.195070112454
ie , 0.193437157205
 po, 0.185204341158
 pr, 0.161050211433
ch , 0.149551484888
 na, 0.147374211223
 w , 0.146421653994
na , 0.144176340527
 . , 0.125601474569
rze, 0.117844937137
ego, 0.114851185847
go , 0.109408001683
 i , 0.108455444455
prz, 0.106482290196
ej , 0.103216379698
owa, 0.102944220489
sta, 0.100698907022
ia , 0.0970927975138
ych, 0.0962763198893
 do, 0.0896084192892
nia, 0.0891321406749
ani, 0.0888599814667
dzi, 0.0868868272075
wie, 0.086070349583
ski, 0.0819199216585
 , , 0.0813075634401
 z , 0.0802189266074
eni, 0.079606568389
 za, 0.0764767374951
 wy, 0.0737551454134
ów , 0.0734829862053
ne , 0.0725304289767
 je, 0.0719180707583
wan, 0.071441792144
 si, 0.0711696329358
się, 0.0708294339256
czn, 0.0703531553113
rzy, 0.0687202000623
kie, 0.0673594040215
ię , 0.0655223293664
ny , 0.0644336925337
ost, 0.0623244586704
 wi, 0.0615079810459
ści, 0.0598069859948
iej, 0.0593307073805
em , 0.0587183491622
 ni, 0.0586503093601
owi, 0.0585822695581
a p, 0.0582420705479
ym , 0.0576977521315
ier, 0.0569493143091
 Ma, 0.0565410754968
 ro, 0.0557245978723
ał , 0.0539555630192
 st, 0.0534112446029
. W, 0.0527988863845
do , 0.0526628067804
 mi, 0.0521184883641
 te, 0.0517102495519
ki , 0.0507576923233
ars, 0.0505535729171
nyc, 0.0501453341049
cie, 0.0491247370743
e w, 0.0490566972722
 ↑ , 0.0487845380641
↑, 0.0487845380641
ła , 0.0478319808355
ach, 0.0473557022212
cze, 0.047015503211
zie, 0.0460629459824
 od, 0.0459949061803
 20, 0.0459268663783
e p, 0.0453145081599
mie, 0.0453145081599
a w, 0.0451784285558
•, 0.0451103887538
] ., 0.0445660703375
 • , 0.0444980305354
–, 0.0441578315252
Mar, 0.0440897917232
est, 0.0439537121191
ka , 0.0435454733068
sto, 0.0434774335048
 cz, 0.0434093937027
ion, 0.0429331150884
 ko, 0.0427289956823
pro, 0.0427289956823
pod, 0.0426609558803
 Da, 0.0420485976619
zy , 0.0417764384537
ter, 0.0416403588496
czy, 0.040619761819
ośc, 0.040619761819
arw, 0.0404836822149
pow, 0.0400754434027
win, 0.0400074036006
200, 0.0398713239966
icz, 0.0397352443925
ane, 0.0397352443925
ci , 0.03898680657
o p, 0.03898680657
rwi, 0.038918766768
 ma, 0.0387826871639
iem, 0.0385105279557
jąc, 0.0382383687476
ku , 0.0381703289455
ien, 0.0376940503312
ast, 0.037353851321
mia, 0.037353851321
a s, 0.037353851321
cza, 0.037285811519
ich, 0.037285811519
owe, 0.037285811519
 by, 0.0370816921128
es , 0.0370816921128
acj, 0.0366054134985
któ, 0.0366054134985
kow, 0.0364693338945
e s, 0.0364012940924
ist, 0.0363332542904
rac, 0.0363332542904
iał, 0.0363332542904
str, 0.0361291348843
i, , 0.0361291348843
Dar, 0.0361291348843
owy, 0.0361291348843
e z, 0.035788935874
zen, 0.035788935874
i p, 0.0354487368638
ry , 0.0353806970618
on , 0.0350404980516
rod, 0.0350404980516
any, 0.0348363786455
ce , 0.0346322592393
tór, 0.0343601000312
neg, 0.0342920602291
ły , 0.0342240204271
edn, 0.034087940823
, s, 0.0338838214169
zna, 0.0337477418128
stę, 0.0336116622087
nej, 0.0334755826046
and, 0.0334075428026
ami, 0.0333395030005
nym, 0.0333395030005
mi , 0.0333395030005
st , 0.0332714631985
że , 0.0332714631985
tęp, 0.0332714631985
ji , 0.0332034233965
cji, 0.0330673437924
 ok, 0.0325910651781
pra, 0.032523025376
yst, 0.0323189059699
ilk, 0.0321828263658
a, , 0.0321147865638
 an, 0.0319787069597
 kt, 0.0319787069597
a z, 0.0319106671577
 Po, 0.0319106671577
sze, 0.0317745875536
wa , 0.0317065477515
dow, 0.0317065477515
 ob, 0.0316385079495
ona, 0.0315704681474
ent, 0.0315704681474
 ta, 0.0315024283454
ała, 0.0315024283454
dni, 0.0313663487413
row, 0.0313663487413
in , 0.0312302691372
. P, 0.0310261497311
 sp, 0.0310261497311
cy , 0.0309581099291
